id,emp,comp,lastratingdate,left
4125,154,ydqdpmvi,02-01-2017,0
441,38,yodaczsb,20-03-2017,0
2999,112,ejeyobsm,14-02-2017,0
4095,119,ydqdpmvi,20-03-2017,0
2530,11,ujplihug,14-03-2017,0
232,274,bnivzbfi,20-03-2017,0
150,172,bnivzbfi,20-03-2017,0
761,54,ocsicwng,14-03-2017,0
2865,16,dmgwoqhz,10-03-2017,0
3140,80,siexkzzo,12-12-2016,0
102,106,bnivzbfi,12-02-2016,1
3850,174,bhqczwkj,03-03-2017,0
1717,127,phcvroct,20-03-2017,0
2244,964,phcvroct,20-03-2017,0
2778,28,ylpksopb,20-03-2017,0
3728,9,bhqczwkj,14-03-2017,0
224,266,bnivzbfi,20-03-2017,0
1419,186,ugldwwzf,18-03-2017,0
1039,35,rujnkvse,11-03-2017,0
2842,3,oqvaqcak,29-06-2016,0
4705,498,wsmblohy,15-03-2017,0
2236,952,phcvroct,26-09-2016,1
398,16,yodaczsb,07-06-2014,1
2972,81,ejeyobsm,17-06-2016,0
2423,204,rcwkfavv,08-03-2017,0
1143,30,iqdwmigj,12-02-2017,0
2141,744,phcvroct,15-03-2017,0
944,132,ewpvmfbc,23-11-2016,0
4694,478,wsmblohy,20-03-2017,0
464,51,yodaczsb,21-12-2016,0
3265,246,siexkzzo,24-01-2017,0
3789,93,bhqczwkj,14-12-2016,0
1029,16,rujnkvse,09-12-2016,0
3739,27,bhqczwkj,11-01-2017,0
4738,573,wsmblohy,20-03-2017,0
2960,67,ejeyobsm,30-06-2016,0
3758,50,bhqczwkj,08-02-2017,0
3627,58,ojidyfnn,13-06-2016,0
640,182,yodaczsb,16-01-2017,1
352,493,bnivzbfi,23-01-2017,0
4597,233,wsmblohy,10-03-2017,0
3512,119,vwcdylha,21-03-2016,1
2636,166,ujplihug,27-02-2017,1
1513,23,phcvroct,05-10-2016,1
4491,47,wsmblohy,17-03-2017,0
1471,79,xccmgbjz,17-03-2017,0
4232,44,jblrepyr,30-11-2016,0
1993,395,phcvroct,24-04-2015,1
1420,187,ugldwwzf,15-03-2017,0
637,176,yodaczsb,17-01-2017,1
2936,38,ejeyobsm,20-03-2017,0
3722,3,bhqczwkj,17-03-2017,0
4090,113,ydqdpmvi,18-03-2017,0
2121,662,phcvroct,20-03-2017,0
3681,16,lydqevjo,02-02-2016,0
3617,48,ojidyfnn,12-06-2016,0
4519,92,wsmblohy,03-03-2017,1
3811,119,bhqczwkj,14-01-2017,0
1890,222,phcvroct,15-01-2016,0
3567,190,vwcdylha,12-07-2016,0
976,177,ewpvmfbc,22-04-2016,0
3847,170,bhqczwkj,20-03-2017,0
693,271,yodaczsb,20-03-2017,0
2698,264,ujplihug,12-02-2017,1
3002,1,nmxkgvmi,24-10-2016,0
4561,175,wsmblohy,17-03-2017,0
4015,29,ydqdpmvi,20-03-2017,0
123,133,bnivzbfi,13-09-2016,0
2678,237,ujplihug,13-02-2017,1
3541,158,vwcdylha,13-04-2016,0
2163,822,phcvroct,30-09-2016,1
1823,183,phcvroct,04-02-2017,0
1358,102,ugldwwzf,16-03-2017,0
4554,165,wsmblohy,20-03-2017,0
2091,608,phcvroct,20-03-2017,0
2149,766,phcvroct,30-09-2016,1
3458,39,vwcdylha,14-04-2016,0
2081,581,phcvroct,20-03-2017,0
1812,177,phcvroct,20-03-2017,0
3181,129,siexkzzo,28-10-2016,0
3249,222,siexkzzo,18-07-2016,0
4603,243,wsmblohy,01-03-2017,1
4804,817,wsmblohy,20-03-2017,0
34,23,bnivzbfi,09-03-2017,0
4107,134,ydqdpmvi,15-11-2016,0
3102,30,siexkzzo,02-02-2017,0
4820,835,wsmblohy,09-03-2017,0
3138,78,siexkzzo,14-03-2017,0
2982,94,ejeyobsm,06-08-2016,0
2340,105,rcwkfavv,20-02-2017,0
4101,126,ydqdpmvi,15-02-2017,0
3547,165,vwcdylha,04-05-2016,0
4685,456,wsmblohy,20-03-2017,0
3891,223,bhqczwkj,01-03-2017,0
3730,13,bhqczwkj,17-03-2017,0
3091,19,siexkzzo,20-03-2017,0
1214,147,iqdwmigj,20-02-2017,0
1579,56,phcvroct,20-03-2017,0
4793,806,wsmblohy,18-03-2017,0
1517,25,phcvroct,04-10-2016,0
3878,210,bhqczwkj,18-03-2017,0
591,35,yodaczsb,04-03-2016,1
2139,742,phcvroct,23-02-2017,0
1391,146,ugldwwzf,20-03-2017,0
2863,14,dmgwoqhz,20-03-2017,0
3569,192,vwcdylha,22-11-2016,0
1229,164,iqdwmigj,01-02-2017,0
1934,281,phcvroct,30-03-2016,1
720,5,ocsicwng,20-03-2017,0
1362,110,ugldwwzf,25-10-2016,0
3639,72,ojidyfnn,11-06-2016,0
1438,18,xccmgbjz,15-03-2017,0
1414,179,ugldwwzf,20-03-2017,0
4109,136,ydqdpmvi,20-03-2017,0
3405,40,fqsozvpv,14-03-2017,0
2657,196,ujplihug,13-11-2016,0
2156,803,phcvroct,27-09-2016,0
2425,207,rcwkfavv,17-12-2016,0
2010,431,phcvroct,18-12-2015,1
1003,219,ewpvmfbc,01-09-2016,0
3738,24,bhqczwkj,20-03-2017,0
2941,45,ejeyobsm,26-05-2016,0
3276,262,siexkzzo,16-03-2017,0
1019,236,ewpvmfbc,22-11-2016,0
2925,26,ejeyobsm,20-03-2017,0
4226,38,jblrepyr,17-03-2017,0
4124,153,ydqdpmvi,20-03-2017,0
4774,760,wsmblohy,20-03-2017,0
2566,70,ujplihug,14-11-2016,0
1922,263,phcvroct,09-03-2017,0
601,128,yodaczsb,27-12-2016,1
972,171,ewpvmfbc,06-11-2016,0
2855,5,dmgwoqhz,19-03-2017,0
2795,47,ylpksopb,18-03-2017,0
2767,15,ylpksopb,22-07-2016,0
3386,19,fqsozvpv,13-03-2017,0
4472,35,wsmblohy,03-03-2017,1
3900,234,bhqczwkj,12-12-2016,0
939,127,ewpvmfbc,30-06-2016,0
3038,14,lgqwnfsg,17-03-2017,0
1093,117,rujnkvse,13-11-2016,0
4623,286,wsmblohy,01-03-2017,0
2615,142,ujplihug,26-01-2017,0
1905,242,phcvroct,02-03-2015,1
2459,262,rcwkfavv,20-03-2017,0
3745,34,bhqczwkj,02-03-2017,0
1459,52,xccmgbjz,09-03-2017,0
3592,19,ojidyfnn,07-06-2016,0
3306,307,siexkzzo,16-03-2017,0
917,96,ewpvmfbc,07-11-2016,0
1158,60,iqdwmigj,12-02-2017,0
1367,117,ugldwwzf,16-03-2017,0
3748,37,bhqczwkj,15-03-2017,0
1057,66,rujnkvse,28-02-2017,0
722,8,ocsicwng,20-03-2017,0
4572,195,wsmblohy,17-03-2017,0
3205,161,siexkzzo,18-03-2017,0
4364,4,rcyiinms,10-02-2017,0
136,150,bnivzbfi,21-04-2016,0
4096,120,ydqdpmvi,15-02-2017,1
2877,30,dmgwoqhz,20-03-2017,0
818,139,ocsicwng,24-02-2017,0
2049,496,phcvroct,23-01-2016,0
4038,53,ydqdpmvi,20-03-2017,0
4256,78,jblrepyr,11-10-2016,0
1221,155,iqdwmigj,27-02-2017,0
992,208,ewpvmfbc,12-05-2016,0
4122,151,ydqdpmvi,20-03-2017,0
4148,183,ydqdpmvi,20-03-2017,0
3737,22,bhqczwkj,13-03-2017,0
603,130,yodaczsb,11-10-2016,1
2668,219,ujplihug,20-03-2017,0
149,171,bnivzbfi,06-02-2017,0
3591,18,ojidyfnn,13-06-2016,0
2042,487,phcvroct,19-03-2017,0
174,206,bnivzbfi,17-03-2017,0
3478,72,vwcdylha,24-11-2016,0
253,307,bnivzbfi,20-03-2017,0
1411,176,ugldwwzf,17-03-2017,0
1232,168,iqdwmigj,28-02-2017,0
3916,252,bhqczwkj,07-03-2017,0
1685,111,phcvroct,26-08-2015,1
2705,271,ujplihug,20-03-2017,0
1285,20,ugldwwzf,20-09-2016,1
4050,68,ydqdpmvi,17-02-2017,0
2372,143,rcwkfavv,20-03-2017,0
2565,69,ujplihug,26-10-2016,0
656,202,yodaczsb,09-01-2017,1
1063,75,rujnkvse,30-11-2016,0
4238,55,jblrepyr,22-11-2016,0
3009,40,nmxkgvmi,20-03-2017,0
2124,665,phcvroct,20-03-2017,0
1795,168,phcvroct,20-02-2017,1
3394,27,fqsozvpv,13-03-2017,0
3545,162,vwcdylha,13-05-2016,0
3686,64,spfcrgea,21-09-2016,1
3735,20,bhqczwkj,04-10-2016,0
1238,175,iqdwmigj,21-02-2017,0
2620,148,ujplihug,20-03-2017,0
106,111,bnivzbfi,18-07-2016,0
3171,119,siexkzzo,17-03-2017,0
130,142,bnivzbfi,15-03-2017,0
3831,147,bhqczwkj,20-03-2017,0
1573,53,phcvroct,20-03-2017,1
163,191,bnivzbfi,19-03-2017,0
2307,46,rcwkfavv,04-10-2016,0
4796,809,wsmblohy,20-03-2017,0
4298,151,jblrepyr,22-02-2017,0
4456,25,wsmblohy,03-03-2017,1
3762,55,bhqczwkj,02-03-2017,0
4740,575,wsmblohy,17-03-2017,0
895,56,ewpvmfbc,26-09-2016,0
1599,67,phcvroct,20-03-2017,0
125,136,bnivzbfi,26-01-2017,0
3661,20,jnvpfmup,20-03-2017,0
2589,105,ujplihug,16-12-2016,0
4337,235,jblrepyr,17-10-2016,0
750,42,ocsicwng,17-02-2017,0
3666,1,lydqevjo,04-10-2016,0
1220,154,iqdwmigj,23-02-2017,0
4547,156,wsmblohy,13-03-2017,0
4502,54,wsmblohy,20-03-2017,0
2284,15,rcwkfavv,24-02-2017,0
4281,125,jblrepyr,19-03-2017,0
833,159,ocsicwng,20-12-2016,0
1118,30,vcqsbirc,03-06-2016,0
297,382,bnivzbfi,20-03-2017,0
2799,51,ylpksopb,29-06-2016,0
1074,90,rujnkvse,18-03-2017,0
4824,839,wsmblohy,20-03-2017,0
4632,305,wsmblohy,16-03-2017,0
4409,6,fjslutlg,20-03-2017,0
2706,272,ujplihug,20-03-2017,0
1126,1,iqdwmigj,27-02-2017,0
2319,70,rcwkfavv,19-09-2016,0
375,21,oecfwdaq,19-12-2016,0
3033,8,lgqwnfsg,14-03-2017,0
2193,872,phcvroct,19-03-2017,0
128,139,bnivzbfi,20-03-2017,0
3546,163,vwcdylha,05-04-2016,0
658,204,yodaczsb,24-11-2016,1
2984,96,ejeyobsm,20-03-2017,0
4707,504,wsmblohy,17-03-2017,0
2146,757,phcvroct,31-01-2017,0
525,83,yodaczsb,09-01-2017,1
4126,155,ydqdpmvi,20-03-2017,0
3792,97,bhqczwkj,16-03-2017,0
3683,20,lydqevjo,02-02-2016,0
1463,56,xccmgbjz,11-03-2017,0
4720,530,wsmblohy,15-03-2017,0
2723,381,ujplihug,13-09-2016,1
2562,66,ujplihug,01-03-2017,0
3861,188,bhqczwkj,26-12-2016,1
4205,24,jblrepyr,20-02-2017,0
1711,124,phcvroct,20-03-2017,0
3312,315,siexkzzo,17-03-2017,0
2772,20,ylpksopb,13-02-2017,0
218,258,bnivzbfi,15-11-2016,0
2878,31,dmgwoqhz,20-03-2017,0
1313,36,ugldwwzf,20-03-2017,0
2248,969,phcvroct,30-11-2016,0
2393,168,rcwkfavv,11-10-2016,1
3488,84,vwcdylha,01-06-2016,0
1185,112,iqdwmigj,11-12-2016,0
4626,294,wsmblohy,17-03-2017,0
4695,480,wsmblohy,16-03-2017,0
288,361,bnivzbfi,18-10-2016,0
641,184,yodaczsb,13-01-2017,1
413,24,yodaczsb,18-07-2016,1
1071,85,rujnkvse,18-01-2017,0
2173,836,phcvroct,14-02-2017,0
2263,2,rcwkfavv,18-01-2017,0
1706,438,phcvroct,21-04-2016,1
2749,10,pfmjacpm,16-03-2017,0
826,150,ocsicwng,20-03-2017,0
3350,372,siexkzzo,20-03-2017,0
4606,259,wsmblohy,20-03-2017,0
2845,6,oqvaqcak,29-05-2016,0
3957,309,bhqczwkj,20-02-2017,0
911,88,ewpvmfbc,28-09-2016,0
293,373,bnivzbfi,20-03-2017,0
4659,383,wsmblohy,24-02-2017,0
4522,98,wsmblohy,03-03-2017,1
1036,30,rujnkvse,07-11-2016,0
3468,51,vwcdylha,29-09-2016,0
4132,162,ydqdpmvi,20-03-2017,0
2493,315,rcwkfavv,17-03-2017,0
280,350,bnivzbfi,15-03-2017,0
1089,112,rujnkvse,18-03-2017,0
1376,130,ugldwwzf,18-03-2017,0
2180,856,phcvroct,25-05-2016,0
2267,4,rcwkfavv,09-03-2017,0
2004,420,phcvroct,18-12-2015,1
3834,150,bhqczwkj,22-02-2017,0
1044,45,rujnkvse,09-02-2017,0
2930,31,ejeyobsm,17-03-2017,0
3030,5,lgqwnfsg,20-03-2017,0
3646,2,jnvpfmup,20-03-2017,0
2823,89,ylpksopb,30-09-2016,1
4468,32,wsmblohy,20-03-2017,0
739,29,ocsicwng,17-03-2017,0
4410,39,fjslutlg,17-03-2017,0
4260,84,jblrepyr,26-12-2016,0
1768,154,phcvroct,24-06-2016,1
1332,68,ugldwwzf,17-03-2017,0
3733,18,bhqczwkj,22-02-2017,0
3206,162,siexkzzo,16-03-2017,0
3061,41,lgqwnfsg,20-03-2017,0
4771,727,wsmblohy,09-03-2017,0
3924,262,bhqczwkj,19-03-2017,0
2713,348,ujplihug,12-10-2016,1
3447,26,vwcdylha,19-09-2016,0
4286,130,jblrepyr,14-03-2017,0
3096,24,siexkzzo,25-11-2016,0
1373,127,ugldwwzf,26-07-2016,0
4304,170,jblrepyr,26-02-2017,0
2422,203,rcwkfavv,15-10-2016,1
4397,37,rcyiinms,10-03-2017,0
580,111,yodaczsb,13-01-2017,1
3010,41,nmxkgvmi,17-03-2017,0
4032,47,ydqdpmvi,20-03-2017,0
1053,58,rujnkvse,17-03-2017,0
3944,288,bhqczwkj,14-12-2016,0
882,38,ewpvmfbc,21-07-2016,0
1384,138,ugldwwzf,22-11-2016,0
2624,152,ujplihug,11-02-2017,0
1286,10,ugldwwzf,31-08-2016,1
1879,214,phcvroct,20-03-2017,1
3325,341,siexkzzo,27-01-2017,0
1137,19,iqdwmigj,19-12-2016,0
2846,8,oqvaqcak,24-05-2016,0
3069,50,lgqwnfsg,14-03-2017,0
2583,96,ujplihug,14-03-2017,0
1638,87,phcvroct,08-02-2017,1
3580,4,ojidyfnn,13-06-2016,0
2547,47,ujplihug,06-03-2017,0
4418,3,wsmblohy,17-03-2017,0
2817,77,ylpksopb,08-02-2017,0
234,276,bnivzbfi,20-03-2017,0
1895,228,phcvroct,27-01-2016,1
2254,984,phcvroct,24-10-2016,1
3910,244,bhqczwkj,17-03-2017,0
823,144,ocsicwng,10-02-2017,0
425,30,yodaczsb,15-06-2016,0
4246,65,jblrepyr,11-01-2017,0
517,78,yodaczsb,27-12-2016,1
1162,67,iqdwmigj,15-12-2016,0
3490,88,vwcdylha,31-03-2016,0
2626,154,ujplihug,05-02-2017,0
2313,61,rcwkfavv,06-11-2016,0
1803,172,phcvroct,11-01-2017,1
478,58,yodaczsb,14-08-2016,1
4361,1,rcyiinms,18-01-2017,0
3851,175,bhqczwkj,17-03-2017,0
936,122,ewpvmfbc,23-03-2016,0
711,313,yodaczsb,17-03-2017,0
1952,309,phcvroct,12-02-2016,1
1914,254,phcvroct,22-01-2016,1
3514,121,vwcdylha,19-05-2016,0
1900,236,phcvroct,03-03-2017,0
2866,17,dmgwoqhz,17-03-2017,0
856,3,ewpvmfbc,09-06-2016,0
115,123,bnivzbfi,08-08-2016,0
1858,203,phcvroct,15-03-2017,1
983,188,ewpvmfbc,03-08-2016,0
1782,161,phcvroct,19-03-2017,1
3338,356,siexkzzo,06-01-2017,0
2939,43,ejeyobsm,20-03-2017,0
3321,332,siexkzzo,07-09-2016,0
2131,683,phcvroct,15-09-2016,1
3833,149,bhqczwkj,07-03-2017,0
1112,23,vcqsbirc,28-01-2016,0
3125,60,siexkzzo,15-02-2017,0
4300,154,jblrepyr,16-02-2017,0
4814,829,wsmblohy,08-03-2017,0
55,47,bnivzbfi,16-03-2017,0
3330,347,siexkzzo,17-03-2017,0
4658,382,wsmblohy,20-03-2017,0
1856,202,phcvroct,21-11-2016,1
3272,258,siexkzzo,19-03-2017,0
4396,36,rcyiinms,20-03-2017,0
1875,212,phcvroct,18-03-2017,0
1433,8,xccmgbjz,20-03-2017,0
3862,190,bhqczwkj,25-11-2016,0
267,329,bnivzbfi,12-03-2017,0
3509,116,vwcdylha,09-05-2016,0
1892,225,phcvroct,16-03-2017,0
485,62,yodaczsb,17-03-2017,0
4509,69,wsmblohy,14-03-2017,0
4079,101,ydqdpmvi,17-03-2017,0
340,475,bnivzbfi,12-01-2017,1
2736,421,ujplihug,26-10-2016,1
285,357,bnivzbfi,13-02-2017,0
2133,709,phcvroct,11-05-2016,0
3798,104,bhqczwkj,12-01-2017,0
4676,436,wsmblohy,01-03-2017,1
4006,18,ydqdpmvi,20-03-2017,0
438,273,yodaczsb,04-01-2017,1
3667,2,lydqevjo,03-02-2016,0
2623,151,ujplihug,13-12-2016,0
2384,156,rcwkfavv,24-09-2016,0
4279,121,jblrepyr,28-02-2017,0
3444,22,vwcdylha,20-09-2016,0
4329,221,jblrepyr,01-03-2017,0
4639,334,wsmblohy,23-02-2017,0
103,107,bnivzbfi,17-03-2017,0
1954,311,phcvroct,09-11-2015,1
2523,4,ujplihug,20-03-2017,0
4665,396,wsmblohy,03-03-2017,1
868,17,ewpvmfbc,17-11-2016,0
2148,764,phcvroct,17-03-2017,0
3088,16,siexkzzo,17-03-2017,0
4054,74,ydqdpmvi,20-03-2017,0
2512,20,pkeebtfe,17-03-2017,0
3938,281,bhqczwkj,20-03-2017,0
3813,121,bhqczwkj,21-02-2017,0
2045,491,phcvroct,20-03-2017,0
4674,433,wsmblohy,27-02-2017,0
1352,94,ugldwwzf,20-03-2017,0
3650,8,jnvpfmup,10-03-2017,0
83,86,bnivzbfi,17-12-2016,0
4356,6,bucyzegb,13-10-2016,0
1437,17,xccmgbjz,05-12-2016,0
3863,191,bhqczwkj,13-01-2017,0
2801,54,ylpksopb,28-09-2016,0
3398,33,fqsozvpv,15-03-2017,0
209,247,bnivzbfi,05-12-2016,0
2716,360,ujplihug,20-03-2017,0
3203,159,siexkzzo,17-06-2016,0
1935,282,phcvroct,09-03-2016,1
4242,60,jblrepyr,19-11-2016,0
3453,32,vwcdylha,05-09-2016,0
2943,47,ejeyobsm,16-03-2017,0
3491,89,vwcdylha,19-10-2016,0
956,148,ewpvmfbc,22-02-2016,0
4188,263,jblrepyr,03-03-2017,0
769,68,ocsicwng,20-03-2017,0
971,170,ewpvmfbc,09-06-2016,0
1728,133,phcvroct,27-01-2017,1
3226,189,siexkzzo,11-03-2017,0
4795,808,wsmblohy,20-03-2017,0
2025,465,phcvroct,29-09-2015,1
572,107,yodaczsb,23-01-2017,1
4760,618,wsmblohy,19-03-2017,0
989,199,ewpvmfbc,06-05-2016,0
1521,27,phcvroct,16-03-2017,0
194,228,bnivzbfi,09-05-2016,0
3764,57,bhqczwkj,04-03-2017,0
4146,181,ydqdpmvi,19-03-2017,0
1142,28,iqdwmigj,30-01-2017,0
1307,26,ugldwwzf,17-03-2017,0
4772,728,wsmblohy,15-03-2017,0
752,44,ocsicwng,20-03-2017,0
2680,239,ujplihug,20-03-2017,0
4230,297,jblrepyr,13-01-2017,0
1961,324,phcvroct,30-11-2015,1
3310,313,siexkzzo,17-03-2017,0
84,87,bnivzbfi,15-03-2017,0
1186,113,iqdwmigj,22-02-2017,0
545,93,yodaczsb,23-01-2017,1
2888,41,dmgwoqhz,20-03-2017,0
3588,15,ojidyfnn,13-06-2016,0
4728,558,wsmblohy,14-03-2017,0
759,52,ocsicwng,18-10-2016,0
2362,133,rcwkfavv,27-09-2016,0
70,72,bnivzbfi,06-09-2016,0
650,195,yodaczsb,09-01-2017,1
621,157,yodaczsb,24-10-2016,1
1755,147,phcvroct,20-03-2017,0
724,11,ocsicwng,16-02-2017,0
1260,201,iqdwmigj,19-02-2017,0
41,28,bnivzbfi,20-03-2017,0
94,98,bnivzbfi,08-03-2017,0
3402,37,fqsozvpv,14-03-2017,0
1476,3,phcvroct,28-01-2016,1
1588,61,phcvroct,17-03-2017,0
1747,143,phcvroct,02-01-2017,1
646,191,yodaczsb,14-10-2016,1
4386,26,rcyiinms,20-03-2017,0
1619,77,phcvroct,29-10-2015,0
1776,158,phcvroct,25-01-2017,0
926,110,ewpvmfbc,04-10-2016,0
3146,90,siexkzzo,14-03-2017,0
4617,276,wsmblohy,20-03-2017,0
64,65,bnivzbfi,28-04-2016,0
1995,398,phcvroct,24-03-2015,1
3333,350,siexkzzo,20-02-2017,0
2625,153,ujplihug,20-03-2017,0
1448,37,xccmgbjz,08-02-2017,0
2221,928,phcvroct,01-07-2016,1
3941,285,bhqczwkj,17-03-2017,0
844,170,ocsicwng,19-11-2016,1
2448,244,rcwkfavv,04-01-2017,1
3460,41,vwcdylha,12-09-2016,0
1318,42,ugldwwzf,17-03-2017,0
3515,122,vwcdylha,06-10-2016,0
639,180,yodaczsb,11-10-2016,1
1263,207,iqdwmigj,27-02-2017,0
3367,391,siexkzzo,13-03-2017,0
3246,215,siexkzzo,16-03-2017,0
1212,145,iqdwmigj,16-02-2017,0
3196,150,siexkzzo,27-02-2017,1
1187,114,iqdwmigj,08-01-2017,0
1889,221,phcvroct,07-03-2017,1
865,12,ewpvmfbc,27-05-2016,0
2819,82,ylpksopb,24-11-2016,1
1617,76,phcvroct,17-03-2017,0
1866,207,phcvroct,21-02-2017,0
1099,2,vcqsbirc,17-09-2015,1
1164,71,iqdwmigj,01-12-2016,0
2257,995,phcvroct,13-02-2017,0
59,55,bnivzbfi,03-10-2016,0
4350,251,jblrepyr,07-02-2017,0
4582,209,wsmblohy,17-03-2017,0
3777,73,bhqczwkj,17-03-2017,0
3976,339,bhqczwkj,27-02-2017,0
3920,256,bhqczwkj,16-12-2016,0
3675,10,lydqevjo,31-01-2016,0
1709,123,phcvroct,02-10-2015,1
2161,817,phcvroct,30-05-2016,0
242,292,bnivzbfi,15-03-2017,0
1140,25,iqdwmigj,03-01-2017,0
2187,866,phcvroct,23-11-2016,0
3989,3,ydqdpmvi,17-03-2017,0
1979,360,phcvroct,08-06-2015,1
2352,118,rcwkfavv,20-03-2017,0
3608,37,ojidyfnn,13-06-2016,0
3539,156,vwcdylha,09-08-2016,1
4017,31,ydqdpmvi,20-03-2017,0
7,516,bnivzbfi,20-03-2017,0
3615,45,ojidyfnn,04-06-2016,0
3896,229,bhqczwkj,03-02-2017,0
3930,268,bhqczwkj,16-03-2017,0
4185,5,jblrepyr,23-11-2016,0
1924,266,phcvroct,18-06-2015,1
4833,848,wsmblohy,20-03-2017,0
3727,7,bhqczwkj,16-03-2017,0
42,29,bnivzbfi,24-02-2017,0
3051,28,lgqwnfsg,20-03-2017,0
4326,211,jblrepyr,10-03-2017,0
3200,155,siexkzzo,16-03-2017,0
3555,177,vwcdylha,29-09-2016,0
4144,179,ydqdpmvi,15-03-2017,0
105,109,bnivzbfi,05-09-2016,0
708,299,yodaczsb,23-01-2017,1
4344,243,jblrepyr,18-12-2016,0
887,45,ewpvmfbc,06-05-2016,0
2083,591,phcvroct,18-02-2016,0
1648,92,phcvroct,20-03-2017,0
729,18,ocsicwng,10-10-2016,0
2591,108,ujplihug,04-07-2016,1
3293,290,siexkzzo,17-03-2017,0
1734,136,phcvroct,13-09-2016,1
2844,5,oqvaqcak,03-06-2016,0
4725,554,wsmblohy,20-03-2017,0
2396,171,rcwkfavv,18-03-2017,0
3950,300,bhqczwkj,20-03-2017,0
3698,42,spfcrgea,27-05-2016,0
3185,134,siexkzzo,20-03-2017,0
3783,82,bhqczwkj,17-03-2017,0
4544,153,wsmblohy,20-03-2017,0
1480,5,phcvroct,17-12-2015,0
349,489,bnivzbfi,19-01-2017,1
4031,46,ydqdpmvi,20-03-2017,0
596,121,yodaczsb,22-11-2016,1
3353,375,siexkzzo,16-03-2017,0
4400,41,rcyiinms,23-01-2017,0
4228,39,jblrepyr,20-03-2017,0
3986,187,ydqdpmvi,01-03-2017,1
2574,86,ujplihug,05-10-2016,1
1681,109,phcvroct,17-03-2017,1
2223,930,phcvroct,10-10-2016,1
2812,68,ylpksopb,31-08-2016,0
3533,145,vwcdylha,11-05-2016,0
3264,245,siexkzzo,09-03-2017,0
3289,286,siexkzzo,15-02-2017,1
1326,56,ugldwwzf,02-11-2016,1
19,10,bnivzbfi,10-03-2017,0
3695,39,spfcrgea,09-06-2016,0
576,109,yodaczsb,19-10-2016,1
2327,85,rcwkfavv,20-03-2017,0
3047,24,lgqwnfsg,16-03-2017,0
3326,342,siexkzzo,17-03-2017,0
1179,102,iqdwmigj,17-02-2017,0
586,114,yodaczsb,21-10-2016,1
2590,106,ujplihug,20-03-2017,0
3383,16,fqsozvpv,13-03-2017,0
1896,229,phcvroct,04-03-2016,1
654,200,yodaczsb,19-12-2016,1
307,412,bnivzbfi,20-03-2017,0
672,243,yodaczsb,17-10-2016,1
1864,206,phcvroct,01-10-2016,1
3399,34,fqsozvpv,14-03-2017,0
4255,76,jblrepyr,07-12-2016,0
1025,10,rujnkvse,15-12-2016,0
4589,219,wsmblohy,17-03-2017,0
1045,46,rujnkvse,16-01-2017,0
3240,208,siexkzzo,15-03-2017,0
3066,47,lgqwnfsg,20-03-2017,0
3393,26,fqsozvpv,13-03-2017,0
2321,73,rcwkfavv,27-01-2017,0
3940,284,bhqczwkj,25-01-2017,0
4647,350,wsmblohy,23-02-2017,1
3750,39,bhqczwkj,09-01-2017,0
1243,181,iqdwmigj,22-12-2016,0
2741,1,pfmjacpm,20-03-2017,0
3133,71,siexkzzo,16-03-2017,0
775,77,ocsicwng,26-11-2016,0
344,481,bnivzbfi,30-09-2016,0
2256,991,phcvroct,21-09-2016,0
3177,125,siexkzzo,16-03-2017,0
2125,666,phcvroct,15-12-2016,0
2374,145,rcwkfavv,20-03-2017,0
2346,112,rcwkfavv,18-03-2017,0
1693,115,phcvroct,02-11-2015,0
3445,24,vwcdylha,24-10-2016,0
1439,23,xccmgbjz,03-11-2016,0
2535,16,ujplihug,19-03-2017,0
3174,122,siexkzzo,17-03-2017,0
2134,725,phcvroct,20-03-2017,0
4128,157,ydqdpmvi,14-03-2017,0
2702,268,ujplihug,20-03-2017,0
134,148,bnivzbfi,20-03-2017,0
2733,418,ujplihug,20-03-2017,0
4749,585,wsmblohy,17-03-2017,0
2420,201,rcwkfavv,20-03-2017,0
3339,357,siexkzzo,22-10-2016,0
3303,302,siexkzzo,27-06-2016,0
3992,161,ydqdpmvi,31-08-2016,1
993,209,ewpvmfbc,03-11-2016,0
4501,53,wsmblohy,03-03-2017,1
1040,37,rujnkvse,30-01-2017,0
343,480,bnivzbfi,30-09-2016,0
3709,53,spfcrgea,31-01-2016,0
4116,145,ydqdpmvi,20-03-2017,0
2177,848,phcvroct,25-01-2017,0
3503,104,vwcdylha,25-04-2016,0
4721,531,wsmblohy,17-03-2017,0
649,194,yodaczsb,20-10-2016,1
4093,116,ydqdpmvi,17-03-2017,0
161,186,bnivzbfi,18-03-2017,0
451,43,yodaczsb,09-02-2017,0
1455,47,xccmgbjz,20-02-2017,0
564,103,yodaczsb,20-01-2017,1
179,211,bnivzbfi,08-02-2017,0
2820,85,ylpksopb,11-10-2016,1
9,5,bnivzbfi,14-03-2017,0
4346,246,jblrepyr,26-10-2016,0
1194,124,iqdwmigj,28-02-2017,0
2754,16,pfmjacpm,20-03-2017,0
4324,206,jblrepyr,20-02-2017,0
4525,114,wsmblohy,03-03-2017,1
4406,34,fjslutlg,14-03-2017,0
855,157,ewpvmfbc,15-04-2016,1
1088,111,rujnkvse,07-11-2016,0
728,17,ocsicwng,13-03-2017,0
1341,80,ugldwwzf,20-03-2017,0
4843,858,wsmblohy,17-03-2017,0
836,162,ocsicwng,15-03-2017,0
723,10,ocsicwng,15-03-2017,0
